antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"Jobinvolvement 3,Jobrole Laboratory Technician",Attrition Yes,0.1,0.16122448979591836,0.023809523809523808,0.23809523809523808,1.4767932489451476,0.0076870748299319724,1.1008928571428573
"Joblevel 1,Jobinvolvement 3,Gender Male",Attrition Yes,0.1401360544217687,0.16122448979591836,0.03333333333333333,0.2378640776699029,1.4753594690918028,0.010739969457170623,1.1005589496945276
"Businesstravel Travel Rarely,Maritalstatus Single,Education 3",Attrition Yes,0.0945578231292517,0.16122448979591836,0.022448979591836733,0.237410071942446,1.4725434841999816,0.007203942801610439,1.0999037350789374
"Maritalstatus Single,Gender Female",Attrition Yes,0.13537414965986394,0.16122448979591836,0.03197278911564626,0.23618090452261306,1.4649195343807646,0.0101471609051784,1.0981337271750806
"Joblevel 1,Department Research & Development,Educationfield Life Sciences",Attrition Yes,0.1326530612244898,0.16122448979591836,0.031292517006802724,0.2358974358974359,1.4631613112625772,0.009905594891017635,1.0977263388576908
"Joblevel 1,Jobinvolvement 3",Attrition Yes,0.2163265306122449,0.16122448979591836,0.05102040816326531,0.2358490566037736,1.4628612371626464,0.016143273635985007,1.0976568405139835
"Maritalstatus Single,Department Research & Development,Educationfield Life Sciences",Attrition Yes,0.09523809523809523,0.16122448979591836,0.022448979591836733,0.2357142857142857,1.4620253164556962,0.007094266277939748,1.0974632843791723
"Businesstravel Travel Rarely,Joblevel 1",Attrition Yes,0.26598639455782314,0.16122448979591836,0.06258503401360545,0.23529411764705885,1.4594192107222639,0.019701513258364577,1.0968602825745684
"Department Sales,Education 3",Attrition Yes,0.11292517006802721,0.16122448979591836,0.026530612244897958,0.23493975903614456,1.457221290224188,0.00832430931556296,1.0963522416840754
"Maritalstatus Single,Jobinvolvement 3,Gender Male",Attrition Yes,0.11020408163265306,0.16122448979591836,0.02585034013605442,0.2345679012345679,1.4549148304422566,0.008082743301402191,1.0958196181698485
"Businesstravel Travel Rarely,Age Range <=30",Attrition Yes,0.19183673469387755,0.16122448979591836,0.044897959183673466,0.23404255319148934,1.4516563425801239,0.01396917950853811,1.0950680272108844
"Jobinvolvement 3,Department Research & Development,Age Range <=30",Attrition Yes,0.09319727891156462,0.16122448979591836,0.021768707482993196,0.23357664233576642,1.448766515753488,0.006743023740108288,1.094402332361516
"Joblevel 1,Department Research & Development",Attrition Yes,0.29523809523809524,0.16122448979591836,0.06870748299319727,0.23271889400921658,1.4434463046141282,0.021107871720116612,1.0931788931788933
"Department Research & Development,Age Range <=30",Attrition Yes,0.1727891156462585,0.16122448979591836,0.04013605442176871,0.2322834645669291,1.4407455397189275,0.012278217409412744,1.092558869701727
"Businesstravel Travel Rarely,Jobinvolvement 2,Gender Male",Attrition Yes,0.10272108843537416,0.16122448979591836,0.023809523809523808,0.23178807947019864,1.437672897979713,0.0072483687352492,1.091854327938072
"Environmentsatisfaction 1,Jobinvolvement 3",Attrition Yes,0.11156462585034013,0.16122448979591836,0.02585034013605442,0.23170731707317074,1.4371719666563756,0.007863390254060808,1.0917395529640428
"Businesstravel Travel Rarely,Age Range <=30,Gender Male",Attrition Yes,0.12040816326530612,0.16122448979591836,0.027891156462585033,0.23163841807909605,1.4367446184652795,0.008478411772872414,1.0916416566626652
"Department Research & Development,Age Range <=30,Gender Male",Attrition Yes,0.10884353741496598,0.16122448979591836,0.025170068027210883,0.23125,1.4343354430379749,0.0076218242399000435,1.091090094574415
"Department Research & Development,Environmentsatisfaction 1",Attrition Yes,0.1272108843537415,0.16122448979591836,0.029251700680272108,0.2299465240641711,1.4262505922967574,0.00874219075385256,1.0892431972789116
"Businesstravel Travel Rarely,Maritalstatus Single",Attrition Yes,0.22244897959183674,0.16122448979591836,0.05102040816326531,0.22935779816513763,1.422599001277436,0.015156184922948776,1.0884110787172012
Jobsatisfaction 1,Attrition Yes,0.19659863945578232,0.16122448979591836,0.044897959183673466,0.2283737024221453,1.4164951162892558,0.01320144384284326,1.0870229706232268
"Jobinvolvement 3,Age Range <=30",Attrition Yes,0.14625850340136054,0.16122448979591836,0.03333333333333333,0.22790697674418606,1.4136002355019137,0.009752880744134391,1.0863658716498648
"Joblevel 1,Environmentsatisfaction 4",Attrition Yes,0.1108843537414966,0.16122448979591836,0.025170068027210883,0.2269938650306748,1.4079366312029198,0.007292794668887961,1.0850826044703596
"Businesstravel Travel Rarely,Joblevel 1,Jobinvolvement 3",Attrition Yes,0.1598639455782313,0.16122448979591836,0.03605442176870748,0.225531914893617,1.398868839213574,0.010280438706094682,1.0830343126261495
"Joblevel 1,Department Research & Development,Jobinvolvement 3",Attrition Yes,0.16938775510204082,0.16122448979591836,0.0380952380952381,0.22489959839357432,1.3949468761120434,0.010785783701235601,1.0821507877762504
"Jobinvolvement 2,Gender Male",Attrition Yes,0.1469387755102041,0.16122448979591836,0.0326530612244898,0.2222222222222222,1.3783403656821378,0.008962932111620161,1.0784256559766765
"Joblevel 1,Age Range >30 <=36",Attrition Yes,0.10136054421768707,0.16122448979591836,0.022448979591836733,0.22147651006711408,1.3737150624415937,0.006107177564903511,1.0773926812104153
"Distancefromhome Range <=2,Joblevel 1,Hourlyrate Range <=48",Attrition Yes,0.1108843537414966,0.16122448979591836,0.024489795918367346,0.22085889570552145,1.369884289819057,0.006612522560044423,1.076538646954845
"Joblevel 1,Hourlyrate Range <=48",Attrition Yes,0.1108843537414966,0.16122448979591836,0.024489795918367346,0.22085889570552145,1.369884289819057,0.006612522560044423,1.076538646954845
"Distancefromhome Range <=2,Joblevel 1",Attrition Yes,0.1108843537414966,0.16122448979591836,0.024489795918367346,0.22085889570552145,1.369884289819057,0.006612522560044423,1.076538646954845
"Jobinvolvement 3,Businesstravel Travel Frequently",Attrition Yes,0.11428571428571428,0.16122448979591836,0.025170068027210883,0.22023809523809523,1.3660337552742616,0.0067444120505344984,1.075681570338059
Educationfield Marketing,Attrition Yes,0.10816326530612246,0.16122448979591836,0.023809523809523808,0.220125786163522,1.3653371546851365,0.006370956545883658,1.0755266622778143
"Department Sales,Educationfield Marketing",Attrition Yes,0.10816326530612246,0.16122448979591836,0.023809523809523808,0.220125786163522,1.3653371546851365,0.006370956545883658,1.0755266622778143
"Businesstravel Travel Rarely,Department Research & Development,Age Range <=30",Attrition Yes,0.1272108843537415,0.16122448979591836,0.027891156462585033,0.2192513368983957,1.3599133554457457,0.007381646536165486,1.0743220575901595
"Age Range <=30,Educationfield Life Sciences",Attrition Yes,0.09659863945578231,0.16122448979591836,0.02108843537414966,0.21830985915492956,1.3540738099482974,0.0055143690129112865,1.0730281301709872
"Maritalstatus Single,Department Research & Development",Attrition Yes,0.20680272108843537,0.16122448979591836,0.044897959183673466,0.21710526315789475,1.3466022651565623,0.01155629598778287,1.0713771222774824
"Businesstravel Travel Rarely,Jobinvolvement 3,Age Range <=30",Attrition Yes,0.10680272108843537,0.16122448979591836,0.02312925170068027,0.2165605095541401,1.3432234136902361,0.005910037484381507,1.0706321553011449
"Businesstravel Travel Rarely,Joblevel 1,Department Research & Development",Attrition Yes,0.21496598639455783,0.16122448979591836,0.04625850340136054,0.2151898734177215,1.3347219996795385,0.011600721921421628,1.0687623436471365
"Businesstravel Travel Rarely,Gender Female,Joblevel 1",Attrition Yes,0.09591836734693877,0.16122448979591836,0.02040816326530612,0.21276595744680848,1.319687584163749,0.004943773427738442,1.0654715940430226
"Gender Male,Hourlyrate Range >83.75",Attrition Yes,0.145578231292517,0.16122448979591836,0.030612244897959183,0.2102803738317757,1.3042706731337987,0.007141468832430931,1.0621181016785413
"Distancefromhome Range >14,Gender Male",Attrition Yes,0.145578231292517,0.16122448979591836,0.030612244897959183,0.2102803738317757,1.3042706731337987,0.007141468832430931,1.0621181016785413
"Distancefromhome Range >14,Gender Male,Hourlyrate Range >83.75",Attrition Yes,0.145578231292517,0.16122448979591836,0.030612244897959183,0.2102803738317757,1.3042706731337987,0.007141468832430931,1.0621181016785413
"Department Sales,Gender Male",Attrition Yes,0.17482993197278912,0.16122448979591836,0.036734693877551024,0.21011673151750973,1.3032556765010097,0.008547827294182984,1.0618980597164975
"Distancefromhome Range <=2,Maritalstatus Single,Hourlyrate Range <=48",Attrition Yes,0.09727891156462586,0.16122448979591836,0.02040816326530612,0.20979020979020976,1.3012304151544658,0.004724420380397054,1.0614592739750768
"Businesstravel Travel Rarely,Maritalstatus Single,Educationfield Life Sciences",Attrition Yes,0.09727891156462586,0.16122448979591836,0.02040816326530612,0.20979020979020976,1.3012304151544658,0.004724420380397054,1.0614592739750768
"Distancefromhome Range <=2,Maritalstatus Single",Attrition Yes,0.09727891156462586,0.16122448979591836,0.02040816326530612,0.20979020979020976,1.3012304151544658,0.004724420380397054,1.0614592739750768
"Maritalstatus Single,Hourlyrate Range <=48",Attrition Yes,0.09727891156462586,0.16122448979591836,0.02040816326530612,0.20979020979020976,1.3012304151544658,0.004724420380397054,1.0614592739750768
"Maritalstatus Single,Jobinvolvement 3",Attrition Yes,0.18843537414965986,0.16122448979591836,0.03945578231292517,0.20938628158844763,1.298725037700498,0.009075385256143272,1.0609169695275371
"Businesstravel Travel Rarely,Maritalstatus Single,Jobinvolvement 3",Attrition Yes,0.13401360544217686,0.16122448979591836,0.027891156462585033,0.20812182741116753,1.2908822206515456,0.006284881299458561,1.0592229199372059
"Joblevel 1,Department Research & Development,Gender Female",Attrition Yes,0.10476190476190476,0.16122448979591836,0.021768707482993196,0.20779220779220778,1.288837744533947,0.0048785228377065115,1.0587822014051522
"Joblevel 1,Educationfield Medical",Attrition Yes,0.12789115646258503,0.16122448979591836,0.026530612244897958,0.2074468085106383,1.2866953945596553,0.005911425794807721,1.0583207779756199
Department Sales,Attrition Yes,0.3034013605442177,0.16122448979591836,0.06258503401360545,0.2062780269058296,1.2794459896690697,0.013669304456476475,1.0567623659633347
"Distancefromhome Range >14,Hourlyrate Range >83.75",Attrition Yes,0.24149659863945577,0.16122448979591836,0.04965986394557823,0.2056338028169014,1.2754501693706544,0.010724698042482307,1.055905340859748
Hourlyrate Range >83.75,Attrition Yes,0.24149659863945577,0.16122448979591836,0.04965986394557823,0.2056338028169014,1.2754501693706544,0.010724698042482307,1.055905340859748
Distancefromhome Range >14,Attrition Yes,0.24149659863945577,0.16122448979591836,0.04965986394557823,0.2056338028169014,1.2754501693706544,0.010724698042482307,1.055905340859748
"Businesstravel Travel Rarely,Joblevel 1,Educationfield Life Sciences",Attrition Yes,0.11292517006802721,0.16122448979591836,0.02312925170068027,0.20481927710843373,1.2703980478877537,0.004922948771345272,1.0548237476808906
"Businesstravel Travel Rarely,Jobsatisfaction 1",Attrition Yes,0.14625850340136054,0.16122448979591836,0.029931972789115645,0.20465116279069767,1.2693553135119224,0.006351520199916704,1.0546007876834946
"Department Research & Development,Businesstravel Travel Frequently",Attrition Yes,0.12380952380952381,0.16122448979591836,0.025170068027210883,0.20329670329670327,1.2609542356377799,0.0052089407191448014,1.052807881773399
"Businesstravel Travel Rarely,Department Sales,Gender Male",Attrition Yes,0.12448979591836734,0.16122448979591836,0.025170068027210883,0.20218579234972678,1.2540637753337485,0.005099264195474108,1.051341906625664
"Maritalstatus Single,Environmentsatisfaction 4",Attrition Yes,0.10476190476190476,0.16122448979591836,0.02108843537414966,0.20129870129870128,1.2485615650172612,0.004198250728862974,1.0501742160278746
"Department Sales,Gender Female",Attrition Yes,0.12857142857142856,0.16122448979591836,0.02585034013605442,0.20105820105820107,1.2470698546647916,0.00512147716229349,1.0498580889309366
"Joblevel 1,Department Research & Development,Educationfield Medical",Attrition Yes,0.11224489795918367,0.16122448979591836,0.022448979591836733,0.19999999999999998,1.240506329113924,0.004352353186172428,1.0484693877551021
"Jobinvolvement 3,Jobsatisfaction 1",Attrition Yes,0.11292517006802721,0.16122448979591836,0.022448979591836733,0.19879518072289154,1.2330333994204665,0.004242676662501735,1.0468927420592298
"Department Research & Development,Jobsatisfaction 1",Attrition Yes,0.1306122448979592,0.16122448979591836,0.02585034013605442,0.19791666666666663,1.2275843881856539,0.0047924475912814075,1.0457460906440499
"Maritalstatus Married,Age Range <=30",Attrition Yes,0.1054421768707483,0.16122448979591836,0.02040816326530612,0.19354838709677416,1.2004899959167006,0.0034083020963487434,1.0400816326530613
"Businesstravel Travel Rarely,Maritalstatus Single,Department Research & Development",Attrition Yes,0.14489795918367346,0.16122448979591836,0.027891156462585033,0.19248826291079812,1.1939145421049504,0.004530056920727478,1.0387161841480779
"Jobrole Research Scientist,Joblevel 1",Attrition Yes,0.15918367346938775,0.16122448979591836,0.030612244897959183,0.19230769230769232,1.192794547224927,0.004947938359017079,1.0384839650145774
"Jobrole Research Scientist,Joblevel 1,Department Research & Development",Attrition Yes,0.15918367346938775,0.16122448979591836,0.030612244897959183,0.19230769230769232,1.192794547224927,0.004947938359017079,1.0384839650145774
"Jobinvolvement 3,Gender Male,Education 3",Attrition Yes,0.1346938775510204,0.16122448979591836,0.02585034013605442,0.1919191919191919,1.1903848612709371,0.004134388449257252,1.0379846938775512
"Gender Male,Jobrole Sales Executive",Attrition Yes,0.13197278911564625,0.16122448979591836,0.025170068027210883,0.1907216494845361,1.182957066423072,0.0038928224350964907,1.0364487196152348
"Department Sales,Gender Male,Jobrole Sales Executive",Attrition Yes,0.13197278911564625,0.16122448979591836,0.025170068027210883,0.1907216494845361,1.182957066423072,0.0038928224350964907,1.0364487196152348
"Businesstravel Travel Rarely,Department Sales",Attrition Yes,0.21428571428571427,0.16122448979591836,0.04081632653061224,0.19047619047619047,1.1814345991561181,0.006268221574344021,1.0361344537815127
Jobinvolvement 2,Attrition Yes,0.25510204081632654,0.16122448979591836,0.04829931972789116,0.18933333333333333,1.1743459915611814,0.007170623351381369,1.0346737379162192
"Businesstravel Travel Rarely,Distancefromhome Range >14",Attrition Yes,0.1653061224489796,0.16122448979591836,0.031292517006802724,0.18930041152263374,1.1741417929884879,0.004641121754824382,1.0346317207085882
"Businesstravel Travel Rarely,Hourlyrate Range >83.75",Attrition Yes,0.1653061224489796,0.16122448979591836,0.031292517006802724,0.18930041152263374,1.1741417929884879,0.004641121754824382,1.0346317207085882
"Businesstravel Travel Rarely,Distancefromhome Range >14,Hourlyrate Range >83.75",Attrition Yes,0.1653061224489796,0.16122448979591836,0.031292517006802724,0.18930041152263374,1.1741417929884879,0.004641121754824382,1.0346317207085882
"Maritalstatus Single,Department Research & Development,Jobinvolvement 3",Attrition Yes,0.11836734693877551,0.16122448979591836,0.021768707482993196,0.18390804597701146,1.1406954750472864,0.0026849923642926557,1.0277953434895086
Education 1,Attrition Yes,0.11564625850340136,0.16122448979591836,0.02108843537414966,0.18235294117647058,1.1310498883097544,0.0024434263501318873,1.0258405520481575
"Businesstravel Travel Rarely,Education 4,Gender Male",Attrition Yes,0.11632653061224489,0.16122448979591836,0.02108843537414966,0.18128654970760233,1.1244355614775334,0.0023337498264611976,1.0245043731778427
"Joblevel 1,Maritalstatus Married",Attrition Yes,0.15782312925170067,0.16122448979591836,0.02857142857142857,0.1810344827586207,1.1228721082496727,0.0031264750798278527,1.024189044038668
"Education 3,Gender Male",Attrition Yes,0.22925170068027212,0.16122448979591836,0.04149659863945578,0.18100890207715134,1.1227134432633439,0.00453561016243232,1.0241570541259983
"Gender Male,Jobsatisfaction 3",Attrition Yes,0.17755102040816326,0.16122448979591836,0.03197278911564626,0.18007662835249041,1.1169309859838015,0.0033472164375954495,1.0229925615105855
"Joblevel 1,Jobsatisfaction 4",Attrition Yes,0.11360544217687076,0.16122448979591836,0.02040816326530612,0.17964071856287422,1.1142272417190933,0.0020921838123004292,1.0224489795918368
"Businesstravel Travel Rarely,Department Sales,Jobrole Sales Executive",Attrition Yes,0.15510204081632653,0.16122448979591836,0.027210884353741496,0.17543859649122806,1.0881634465911614,0.002204636956823547,1.0172383847155884
"Businesstravel Travel Rarely,Jobrole Sales Executive",Attrition Yes,0.15510204081632653,0.16122448979591836,0.027210884353741496,0.17543859649122806,1.0881634465911614,0.002204636956823547,1.0172383847155884
Jobrole Sales Executive,Attrition Yes,0.2217687074829932,0.16122448979591836,0.03877551020408163,0.17484662576687116,1.0844917294400869,0.0030209634874357877,1.016508610879296
"Department Sales,Jobrole Sales Executive",Attrition Yes,0.2217687074829932,0.16122448979591836,0.03877551020408163,0.17484662576687116,1.0844917294400869,0.0030209634874357877,1.016508610879296
"Jobinvolvement 3,Hourlyrate Range >83.75",Attrition Yes,0.1401360544217687,0.16122448979591836,0.024489795918367346,0.17475728155339804,1.0839375691286715,0.0018964320422046356,1.0163985594237694
"Distancefromhome Range >14,Jobinvolvement 3,Hourlyrate Range >83.75",Attrition Yes,0.1401360544217687,0.16122448979591836,0.024489795918367346,0.17475728155339804,1.0839375691286715,0.0018964320422046356,1.0163985594237694
"Distancefromhome Range >14,Jobinvolvement 3",Attrition Yes,0.1401360544217687,0.16122448979591836,0.024489795918367346,0.17475728155339804,1.0839375691286715,0.0018964320422046356,1.0163985594237694
"Businesstravel Travel Rarely,Jobinvolvement 2",Attrition Yes,0.1836734693877551,0.16122448979591836,0.03197278911564626,0.17407407407407408,1.0796999531176747,0.0023601277245592113,1.015557792623776
"Department Research & Development,Gender Male,Jobsatisfaction 3",Attrition Yes,0.1251700680272109,0.16122448979591836,0.021768707482993196,0.17391304347826084,1.0787011557512383,0.0015882271275857278,1.015359828141783
"Businesstravel Travel Rarely,Gender Male,Jobsatisfaction 3",Attrition Yes,0.1251700680272109,0.16122448979591836,0.021768707482993196,0.17391304347826084,1.0787011557512383,0.0015882271275857278,1.015359828141783
"Distancefromhome Range >7 <=14,Hourlyrate Range >66 <=83.75",Attrition Yes,0.23129251700680273,0.16122448979591836,0.04013605442176871,0.17352941176470588,1.0763216679076695,0.0028460363737331656,1.014888517684654
Distancefromhome Range >7 <=14,Attrition Yes,0.23129251700680273,0.16122448979591836,0.04013605442176871,0.17352941176470588,1.0763216679076695,0.0028460363737331656,1.014888517684654
Hourlyrate Range >66 <=83.75,Attrition Yes,0.23129251700680273,0.16122448979591836,0.04013605442176871,0.17352941176470588,1.0763216679076695,0.0028460363737331656,1.014888517684654
"Gender Male,Distancefromhome Range >7 <=14,Hourlyrate Range >66 <=83.75",Attrition Yes,0.13741496598639455,0.16122448979591836,0.023809523809523808,0.17326732673267325,1.074696077202657,0.0016548660280438707,1.0145667847977515
"Gender Male,Hourlyrate Range >66 <=83.75",Attrition Yes,0.13741496598639455,0.16122448979591836,0.023809523809523808,0.17326732673267325,1.074696077202657,0.0016548660280438707,1.0145667847977515
"Gender Male,Distancefromhome Range >7 <=14",Attrition Yes,0.13741496598639455,0.16122448979591836,0.023809523809523808,0.17326732673267325,1.074696077202657,0.0016548660280438707,1.0145667847977515
Education 3,Attrition Yes,0.3891156462585034,0.16122448979591836,0.0673469387755102,0.17307692307692307,1.0735150925024344,0.00461196723587394,1.0143331751305176
"Education 4,Gender Male",Attrition Yes,0.16598639455782313,0.16122448979591836,0.02857142857142857,0.1721311475409836,1.0676488898111642,0.0018103567957795386,1.0131743786623562
"Department Research & Development,Education 3,Gender Male",Attrition Yes,0.154421768707483,0.16122448979591836,0.026530612244897958,0.17180616740088103,1.0656331902079963,0.001634041371650699,1.0127768128528007
"Jobinvolvement 3,Education 3",Attrition Yes,0.23061224489795917,0.16122448979591836,0.03945578231292517,0.1710914454277286,1.0612001045517345,0.0022754407885603248,1.0119035514561696
"Businesstravel Travel Rarely,Gender Male,Educationfield Medical",Attrition Yes,0.13129251700680272,0.16122448979591836,0.022448979591836733,0.17098445595854922,1.0605364989834065,0.0012814105233930305,1.0117729591836735
Gender Male,Attrition Yes,0.6,0.16122448979591836,0.10204081632653061,0.17006802721088438,1.0548523206751057,0.0053061224489796,1.0106557377049181
"Age Range >30 <=36,Gender Male",Attrition Yes,0.16870748299319727,0.16122448979591836,0.02857142857142857,0.16935483870967744,1.0504287464271134,0.0013716507010967695,1.00978799286705
"Department Research & Development,Hourlyrate Range >83.75",Attrition Yes,0.16122448979591836,0.16122448979591836,0.027210884353741496,0.16877637130801687,1.0468407840623832,0.001217548243787312,1.0090852584688699
"Distancefromhome Range >14,Department Research & Development,Hourlyrate Range >83.75",Attrition Yes,0.16122448979591836,0.16122448979591836,0.027210884353741496,0.16877637130801687,1.0468407840623832,0.001217548243787312,1.0090852584688699
"Department Research & Development,Distancefromhome Range >14",Attrition Yes,0.16122448979591836,0.16122448979591836,0.027210884353741496,0.16877637130801687,1.0468407840623832,0.001217548243787312,1.0090852584688699
"Jobrole Research Scientist,Gender Male",Attrition Yes,0.12108843537414966,0.16122448979591836,0.02040816326530612,0.1685393258426966,1.0453705020622954,0.0008857420519228082,1.0087975730832874
"Jobrole Research Scientist,Department Research & Development,Gender Male",Attrition Yes,0.12108843537414966,0.16122448979591836,0.02040816326530612,0.1685393258426966,1.0453705020622954,0.0008857420519228082,1.0087975730832874
"Jobinvolvement 3,Distancefromhome Range >2 <=7,Hourlyrate Range >48 >=66",Attrition Yes,0.1414965986394558,0.16122448979591836,0.023809523809523808,0.16826923076923075,1.043695228821811,0.0009968068860197118,1.0084699775864103
"Jobinvolvement 3,Hourlyrate Range >48 >=66",Attrition Yes,0.1414965986394558,0.16122448979591836,0.023809523809523808,0.16826923076923075,1.043695228821811,0.0009968068860197118,1.0084699775864103
"Jobinvolvement 3,Distancefromhome Range >2 <=7",Attrition Yes,0.1414965986394558,0.16122448979591836,0.023809523809523808,0.16826923076923075,1.043695228821811,0.0009968068860197118,1.0084699775864103
"Environmentsatisfaction 3,Gender Male",Attrition Yes,0.17959183673469387,0.16122448979591836,0.029931972789115645,0.16666666666666669,1.0337552742616036,0.0009773705400527577,1.006530612244898
"Department Research & Development,Gender Male,Educationfield Medical",Attrition Yes,0.1435374149659864,0.16122448979591836,0.023809523809523808,0.16587677725118483,1.028855960165577,0.0006677773150076359,1.0055774582560297
Jobsatisfaction 3,Attrition Yes,0.3006802721088435,0.16122448979591836,0.04965986394557823,0.165158371040724,1.0244000229108199,0.0011828404831320388,1.0047121287539407
Jobsatisfaction 2,Attrition Yes,0.19047619047619047,0.16122448979591836,0.031292517006802724,0.1642857142857143,1.0189873417721522,0.0005830903790087529,1.0036630036630039
"Businesstravel Travel Rarely,Gender Male",Attrition Yes,0.42244897959183675,0.16122448979591836,0.06938775510204082,0.16425120772946858,1.0187733137650583,0.001278633902540613,1.0036215642326294
"Businesstravel Travel Rarely,Distancefromhome Range >7 <=14,Hourlyrate Range >66 <=83.75",Attrition Yes,0.16598639455782313,0.16122448979591836,0.027210884353741496,0.16393442622950818,1.0168084664868229,0.0004498125780924636,1.0032412965186075
"Businesstravel Travel Rarely,Distancefromhome Range >7 <=14",Attrition Yes,0.16598639455782313,0.16122448979591836,0.027210884353741496,0.16393442622950818,1.0168084664868229,0.0004498125780924636,1.0032412965186075
"Businesstravel Travel Rarely,Hourlyrate Range >66 <=83.75",Attrition Yes,0.16598639455782313,0.16122448979591836,0.027210884353741496,0.16393442622950818,1.0168084664868229,0.0004498125780924636,1.0032412965186075
"Businesstravel Travel Rarely,Education 3,Gender Male",Attrition Yes,0.16394557823129252,0.16122448979591836,0.026530612244897958,0.16182572614107882,1.0037291874573244,9.857004026100208e-05,1.0007173166296222
"Department Sales,Jobinvolvement 3",Attrition Yes,0.18503401360544217,0.16122448979591836,0.029931972789115645,0.16176470588235295,1.0033507073715564,9.995835068721606e-05,1.0006444683136413
"Gender Female,Education 3",Attrition Yes,0.1598639455782313,0.16122448979591836,0.02585034013605442,0.16170212765957445,1.0029625639644493,7.635707344161996e-05,1.0005697710556305
"Joblevel 1,Department Research & Development,Maritalstatus Married",Attrition Yes,0.12653061224489795,0.16122448979591836,0.02040816326530612,0.16129032258064516,1.000408329930584,8.329862557270029e-06,1.0000784929356359
"Department Research & Development,Jobinvolvement 2",Attrition Yes,0.16870748299319727,0.16122448979591836,0.027210884353741496,0.16129032258064516,1.000408329930584,1.1106483409694529e-05,1.0000784929356359
